SiteCode_corrected,Subregion,Year,Coral,Algae,In_List
CZ2_DFR,Turneffe,2023,0.1,0.1,1
CZ2_DFR,Turneffe,2023,0.06,0.02,1
MP_DFR,Turneffe,2023,0.17,0.18,1
MP_DFR,Turneffe,2023,0.11,0.12,1
MP_DFR,Turneffe,2023,0.15,0.14,1
MP_DFR,Turneffe,2023,0.12,0.115,1
MP_DFR,Turneffe,2023,0.19,0.08,1
MP_DFR,Turneffe,2023,0.08,0.26,1
MP_SFR,Turneffe,2023,0.27,0.25,1
MP_SFR,Turneffe,2023,0.22,0.34,1
MP_SFR,Turneffe,2023,0.26,0.255,1
MP_SFR,Turneffe,2023,0.29,0.15,1
MP_SFR,Turneffe,2023,0.33,0.13,1
MP_SFR,Turneffe,2023,0.23,0.3,1
SP_DFR,Turneffe,2023,0.11,0.22,1
SP_DFR,Turneffe,2023,0.05,0.23,1
SP_DFR,Turneffe,2023,0.09,0.14,1
SP_DFR,Turneffe,2023,0.225,0.25,1
SP_DFR,Turneffe,2023,0.15,0.325,1
SP_DFR,Turneffe,2023,0.18,0.26,1
WP4_BR,Turneffe,2023,0.27,0.01,1
WP4_BR,Turneffe,2023,0.33,0,1
WP4_BR,Turneffe,2023,0.22,0,1
WP4_BR,Turneffe,2023,0.17,0,1
WP4_BR,Turneffe,2023,0.25,0.01,1
WP4_BR,Turneffe,2023,0.09,0,1
WP4_DFR,Turneffe,2023,0.08,0.03,1
WP4_DFR,Turneffe,2023,0.13,0.06,1
WP4_DFR,Turneffe,2023,0.15,0.1,1
WP4_DFR,Turneffe,2023,0.08,0.06,1
WP4_DFR,Turneffe,2023,0.06,0.02,1
WP4_DFR,Turneffe,2023,0.17,0.09,1
WP4_SFR,Turneffe,2023,0.01,0,1
WP4_SFR,Turneffe,2023,0.17,0.01,1
WP4_SFR,Turneffe,2023,0.06,0,1
WP4_SFR,Turneffe,2023,0.06,0.02,1
WP4_SFR,Turneffe,2023,0.13,0.02,1
WP4_SFR,Turneffe,2023,0.18,0.04,1
WP5_DFR,Turneffe,2023,0.09,0.1,1
WP5_DFR,Turneffe,2023,0.19,0.15,1
WP5_DFR,Turneffe,2023,0.27,0.09,1
WP5_DFR,Turneffe,2023,0.26,0.06,1
WP5_DFR,Turneffe,2023,0.14,0.26,1
WP5_DFR,Turneffe,2023,0.23,0.12,1
WP5_SFR,Turneffe,2023,0.38,0.01,1
WP5_SFR,Turneffe,2023,0.38,0,1
WP5_SFR,Turneffe,2023,0.31,0,1
WP5_SFR,Turneffe,2023,0.3,0,1
WP5_SFR,Turneffe,2023,0.53,0,1
WP5_SFR,Turneffe,2023,0.43,0,1
HNUTA002,Utila,2021,0.1,0.27,1
HNUTA002,Utila,2021,0.07,0.31,1
HNUTA002,Utila,2021,0.11,0.215,1
HNUTA002,Utila,2021,0.05,0.2,1
HNUTA002,Utila,2021,0.05,0.32,1
HNUTA002,Utila,2021,0.05,0.38,1
HNUTA002,Utila,2023,0.18,0.19,1
HNUTA002,Utila,2023,0.24,0.19,1
HNUTA002,Utila,2023,0.11,0.075,1
HNUTA002,Utila,2023,0.16,0.115,1
HNUTA002,Utila,2023,0.06,0.11,1
HNUTA002,Utila,2023,0.17,0.16,1
HNUTA003,Utila,2021,0.13,0.21,1
HNUTA003,Utila,2021,0.18,0.32,1
HNUTA003,Utila,2021,0.19,0.25,1
HNUTA003,Utila,2021,0.22,0.31,1
HNUTA003,Utila,2021,0.22,0.24,1
HNUTA003,Utila,2021,0.19,0.16,1
HNUTA003,Utila,2023,0.21,0.045,1
HNUTA003,Utila,2023,0.13,0.36,1
HNUTA003,Utila,2023,0.11,0.21,1
HNUTA003,Utila,2023,0.3,0.06,1
HNUTA003,Utila,2023,0.15,0.21,1
HNUTA003,Utila,2023,0.19,0.13,1
HNUTA005,Utila,2021,0.2,0.07,1
HNUTA005,Utila,2021,0.13,0.04,1
HNUTA005,Utila,2021,0.22,0.11,1
HNUTA005,Utila,2021,0.04,0.03,1
HNUTA005,Utila,2021,0.08,0.245,1
HNUTA005,Utila,2021,0.08,0.17,1
HNUTA005,Utila,2023,0.14,0.04,1
HNUTA005,Utila,2023,0.05,0.03,1
HNUTA005,Utila,2023,0.14,0.05,1
HNUTA005,Utila,2023,0.09,0.02,1
HNUTA005,Utila,2023,0.04,0.065,1
HNUTA005,Utila,2023,0.09,0.01,1
HNUTI001,Utila,2021,0.16,0.28,1
HNUTI001,Utila,2021,0.17,0.23,1
HNUTI001,Utila,2021,0.08,0.3,1
HNUTI001,Utila,2021,0.14,0.39,1
HNUTI001,Utila,2021,0.08,0.33,1
HNUTI001,Utila,2021,0.17,0.33,1
HNUTI001,Utila,2023,0.07,0.175,1
HNUTI001,Utila,2023,0.25,0.28,1
HNUTI001,Utila,2023,0.15,0.16,1
HNUTI001,Utila,2023,0.15,0.3,1
HNUTI001,Utila,2023,0.16,0.09,1
HNUTI001,Utila,2023,0.18,0.22,1
HNUTI002,Utila,2021,0.23,0.24,1
HNUTI002,Utila,2021,0.08,0.59,1
HNUTI002,Utila,2021,0.28,0.155,1
HNUTI002,Utila,2021,0.16,0.39,1
HNUTI002,Utila,2021,0.07,0.36,1
HNUTI002,Utila,2021,0.07,0.43,1
HNUTI002,Utila,2023,0.29,0.2,1
HNUTI002,Utila,2023,0.17,0.32,1
HNUTI002,Utila,2023,0.31,0.25,1
HNUTI002,Utila,2023,0.28,0.27,1
HNUTI002,Utila,2023,0.355,0.275,1
HNUTI002,Utila,2023,0.26,0.41,1
HNUTI003,Utila,2021,0.19,0.3,1
HNUTI003,Utila,2021,0.13,0.29,1
HNUTI003,Utila,2021,0.13,0.27,1
HNUTI003,Utila,2021,0.05,0.35,1
HNUTI003,Utila,2021,0.17,0.43,1
HNUTI003,Utila,2021,0.14,0.23,1
HNUTI003,Utila,2023,0.18,0.345,1
HNUTI003,Utila,2023,0.14,0.37,1
HNUTI003,Utila,2023,0.23,0.28,1
HNUTI003,Utila,2023,0.13,0.33,1
HNUTI003,Utila,2023,0.17,0.36,1
HNUTI003,Utila,2023,0.19,0.195,1
HNUTI004,Utila,2021,0.03,0.22,1
HNUTI004,Utila,2021,0.21,0.3,1
HNUTI004,Utila,2021,0.14,0.07,1
HNUTI004,Utila,2021,0.08,0.34,1
HNUTI004,Utila,2021,0.09,0.35,1
HNUTI004,Utila,2021,0.2,0.22,1
HNUTI004,Utila,2023,0.055,0.18,1
HNUTI004,Utila,2023,0.06,0.36,1
HNUTI004,Utila,2023,0.09,0.12,1
HNUTI004,Utila,2023,0.1556,0.0333,1
HNUTI004,Utila,2023,0.13,0.135,1
HNUTI004,Utila,2023,0.155,0.35,1
HNUTI005,Utila,2021,0.17,0.12,1
HNUTI005,Utila,2021,0.01,0.1,1
HNUTI005,Utila,2021,0.29,0.04,1
HNUTI005,Utila,2021,0.3,0.06,1
HNUTI005,Utila,2021,0.04,0.105,1
HNUTI005,Utila,2021,0.11,0.27,1
HNUTI005,Utila,2023,0.19,0.06,1
HNUTI005,Utila,2023,0.48,0.02,1
HNUTI005,Utila,2023,0.26,0.095,1
HNUTI005,Utila,2023,0.32,0.19,1
HNUTI005,Utila,2023,0.54,0.04,1
HNUTI005,Utila,2023,0.31,0.14,1
HNUTI008,Utila,2021,0.15,0.36,1
HNUTI008,Utila,2021,0.28,0.14,1
HNUTI008,Utila,2021,0.19,0.23,1
HNUTI008,Utila,2021,0.15,0.3,1
HNUTI008,Utila,2021,0.2,0.24,1
HNUTI008,Utila,2021,0.19,0.16,1
HNUTI008,Utila,2023,0.16,0.1,1
HNUTI008,Utila,2023,0.33,0.07,1
HNUTI008,Utila,2023,0.25,0.22,1
HNUTI008,Utila,2023,0.31,0.09,1
HNUTI008,Utila,2023,0.24,0.085,1
HNUTI008,Utila,2023,0.18,0.01,1
HNUTI009,Utila,2021,0.29,0.12,1
HNUTI009,Utila,2021,0.13,0.33,1
HNUTI009,Utila,2021,0.23,0.28,1
HNUTI009,Utila,2021,0.08,0.255,1
HNUTI009,Utila,2021,0.18,0.27,1
HNUTI009,Utila,2021,0.21,0.205,1
HNUTI009,Utila,2023,0.15,0.06,1
HNUTI009,Utila,2023,0.2,0.14,1
HNUTI009,Utila,2023,0.22,0.02,1
HNUTI009,Utila,2023,0.15,0.275,1
HNUTI009,Utila,2023,0.15,0.235,1
HNUTI009,Utila,2023,0.22,0.14,1
UTI015,Utila,2021,0.13,0.07,1
UTI015,Utila,2021,0.17,0.04,1
UTI015,Utila,2021,0.17,0.23,1
UTI015,Utila,2021,0.15,0.13,1
UTI015,Utila,2021,0.04,0,1
UTI015,Utila,2021,0.09,0.04,1
UTI015,Utila,2023,0.14,0.03,1
UTI015,Utila,2023,0.02,0.005,1
UTI015,Utila,2023,0.04,0.02,1
UTI015,Utila,2023,0.06,0.23,1
UTI015,Utila,2023,0.07,0.17,1
UTI015,Utila,2023,0.19,0.13,1
UTI017,Utila,2021,0.26,0.19,1
UTI017,Utila,2021,0.3,0.19,1
UTI017,Utila,2021,0.24,0.3,1
UTI017,Utila,2021,0.24,0.19,1
UTI017,Utila,2021,0.35,0.205,1
UTI017,Utila,2021,0.23,0.195,1
UTI017,Utila,2023,0.07,0.19,1
UTI017,Utila,2023,0.12,0.07,1
UTI017,Utila,2023,0.23,0.145,1
UTI017,Utila,2023,0.22,0.09,1
UTI017,Utila,2023,0.12,0.12,1
UTI017,Utila,2023,0.32,0.09,1
HNTEL002,West Coast Honduras,2021,0.62,0.13,1
HNTEL002,West Coast Honduras,2021,0.35,0.01,1
HNTEL002,West Coast Honduras,2021,0.72,0,1
HNTEL002,West Coast Honduras,2021,0.91,0,1
HNTEL002,West Coast Honduras,2021,0.84,0,1
HNTEL002,West Coast Honduras,2021,0.89,0,1
HNTEL002,West Coast Honduras,2023,0.78,0.02,1
HNTEL002,West Coast Honduras,2023,0.88,0.01,1
HNTEL002,West Coast Honduras,2023,0.72,0.01,1
HNTEL002,West Coast Honduras,2023,0.91,0,1
HNTEL002,West Coast Honduras,2023,0.88,0,1
HNTEL002,West Coast Honduras,2023,0.89,0.03,1
HNTEL003,West Coast Honduras,2021,0.21,0.19,1
HNTEL003,West Coast Honduras,2021,0.61,0.1,1
HNTEL003,West Coast Honduras,2021,0.64,0.08,1
HNTEL003,West Coast Honduras,2021,0.4,0.13,1
HNTEL003,West Coast Honduras,2021,0.4,0.26,1
HNTEL003,West Coast Honduras,2021,0.12,0.34,1
HNTEL003,West Coast Honduras,2023,0.9,0.02,1
HNTEL003,West Coast Honduras,2023,0.88,0,1
HNTEL003,West Coast Honduras,2023,0.82,0.09,1
HNTEL003,West Coast Honduras,2023,0.01,0.25,1
HNTEL003,West Coast Honduras,2023,0.53,0.05,1
HNTEL003,West Coast Honduras,2023,0.95,0,1
HNTEL005,West Coast Honduras,2021,0.11,0.48,1
HNTEL005,West Coast Honduras,2021,0.07,0.22,1
HNTEL005,West Coast Honduras,2021,0.28,0.16,1
HNTEL005,West Coast Honduras,2021,0.1,0.32,1
HNTEL005,West Coast Honduras,2021,0.12,0.3,1
HNTEL005,West Coast Honduras,2021,0.21,0.23,1
HNTEL005,West Coast Honduras,2021,0.08,0.32,1
HNTEL005,West Coast Honduras,2023,0.02,0.35,1
HNTEL005,West Coast Honduras,2023,0.05,0.345,1
HNTEL005,West Coast Honduras,2023,0.03,0.22,1
HNTEL005,West Coast Honduras,2023,0.02,0.26,1
HNTEL005,West Coast Honduras,2023,0.12,0.32,1
HNTEL005,West Coast Honduras,2023,0.0125,0.225,1
HNTEL005,West Coast Honduras,2023,0,0.1,1
HNTEL007,West Coast Honduras,2021,0.51,0.22,1
HNTEL007,West Coast Honduras,2021,0.3,0.27,1
HNTEL007,West Coast Honduras,2021,0.35,0.38,1
HNTEL007,West Coast Honduras,2021,0.59,0.16,1
HNTEL007,West Coast Honduras,2021,0.8,0.06,1
HNTEL007,West Coast Honduras,2021,0.83,0.11,1
HNTEL007,West Coast Honduras,2021,0.61,0.125,1
HNTEL007,West Coast Honduras,2023,0.04,0.59,1
HNTEL007,West Coast Honduras,2023,0,0.565,1
HNTEL007,West Coast Honduras,2023,0.06,0.38,1
HNTEL007,West Coast Honduras,2023,0.01,0.45,1
HNTEL007,West Coast Honduras,2023,0.07,0.34,1
HNTEL007,West Coast Honduras,2023,0.03,0.31,1
HNTEL009,West Coast Honduras,2021,0.74,0.05,1
HNTEL009,West Coast Honduras,2021,0.62,0.01,1
HNTEL009,West Coast Honduras,2021,0.8,0.02,1
HNTEL009,West Coast Honduras,2021,0.42,0.33,1
HNTEL009,West Coast Honduras,2021,0.77,0.04,1
HNTEL009,West Coast Honduras,2021,0.82,0.05,1
HNTEL009,West Coast Honduras,2023,0,0.235,1
HNTEL009,West Coast Honduras,2023,0.12,0.25,1
HNTEL009,West Coast Honduras,2023,0.01,0.15,1
HNTEL009,West Coast Honduras,2023,0.07,0.18,1
HNTEL009,West Coast Honduras,2023,0.02,0.21,1
HNTEL009,West Coast Honduras,2023,0.05,0.51,1
HNTEL010,West Coast Honduras,2021,0.32,0.37,1
HNTEL010,West Coast Honduras,2021,0.33,0.22,1
HNTEL010,West Coast Honduras,2021,0.4,0.1,1
HNTEL010,West Coast Honduras,2021,0.62,0.11,1
HNTEL010,West Coast Honduras,2021,0.35,0.2,1
HNTEL010,West Coast Honduras,2021,0.56,0.075,1
HNTEL010,West Coast Honduras,2023,0.48,0.14,1
HNTEL010,West Coast Honduras,2023,0.39,0.31,1
HNTEL010,West Coast Honduras,2023,0.32,0.26,1
HNTEL010,West Coast Honduras,2023,0.55,0.25,1
HNTEL010,West Coast Honduras,2023,0.33,0.36,1
HNTEL010,West Coast Honduras,2023,0.3,0.27,1
HNTEL011,West Coast Honduras,2021,0.44,0.16,1
HNTEL011,West Coast Honduras,2021,0.79,0.08,1
HNTEL011,West Coast Honduras,2021,0.65,0.04,1
HNTEL011,West Coast Honduras,2021,0.72,0.07,1
HNTEL011,West Coast Honduras,2021,0.26,0.33,1
HNTEL011,West Coast Honduras,2021,0.71,0.13,1
HNTEL011,West Coast Honduras,2023,0.2,0.09,1
HNTEL011,West Coast Honduras,2023,0.5,0.18,1
HNTEL011,West Coast Honduras,2023,0.2,0.31,1
HNTEL011,West Coast Honduras,2023,0.51,0.12,1
HNTEL011,West Coast Honduras,2023,0.31,0.42,1
HNTEL011,West Coast Honduras,2023,0.56,0.165,1
